URL,Titre,Prix,Année,Kilométrage,Carburant,Boite de vitesses,Marque,Modèle
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Range_Rover_SVR_Essence_2020_54280806.htm,Range Rover SVR Essence 2020,0 DH,2020,60000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/hassan/voitures_d_occasion/Citroën_c4_diesel_automatique_shine_avec_toit_57183014.htm,Citroën c4 diesel automatique shine avec toit,260000 DH,2025,25000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Toyota_Corolla_Hybride_Automatique_2020_57302935.htm,Toyota Corolla Hybride Automatique 2020,218000 DH,2020,70000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/salé/voitures_d_occasion/Mercedes_C_220_à_vendre_57155138.htm,Mercedes C 220 à vendre,240000 DH,2014,260000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/guich_oudaya/voitures_d_occasion/Renault_Kadjar_Automatique_2022_à_Rabat_57777877.htm,Renault Kadjar Automatique 2022 à Rabat,0 DH,2022,148000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/BMW_X3_sDrive_18d_xLine_50313938.htm,BMW X3 sDrive 18d xLine,372000 DH,2020,90000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_mohammadi/voitures_d_occasion/PEUGEOT_208_Diesel_Manuelle_2019_56603019.htm,PEUGEOT 208 Diesel Manuelle 2019,134000 DH,2019,87501,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Opel_Corsa_Diesel___GS_Line___57268654.htm,Opel Corsa Diesel - GS Line -,163000 DH,2023,48000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/mozart/voitures_d_occasion/Land_Rover_Discovery_Sport_fin_2020_57708886.htm,Land Rover Discovery Sport fin 2020,290000 DH,2020,106000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/marrakech/voitures_d_occasion/Peugeot_2008_Diesel_Manuelle_2020_à_Marrakech_57686800.htm,Peugeot 2008 Diesel Manuelle 2020 à Marrakech,158000 DH,2020,88000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/el_houda/voitures_d_occasion/Volkswagen_Polo_Essence_Manuelle_2022_à_Agadir_57413864.htm,Volkswagen Polo Essence Manuelle 2022 à Agadir,0 DH,2022,24000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_karima/voitures_d_occasion/Peugeot_301_diesel_2021_allure_à_vendre_56178746.htm,Peugeot 301 diesel 2021 allure à vendre,135000 DH,2021,105000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/biranzarane/voitures_d_occasion/Peugeot_2008_Hybride_Automatique_2025_57591703.htm,Peugeot 2008 Hybride Automatique 2025,0 DH,2025,18000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/route_ain_chkaf/voitures_d_occasion/Opel_Corsa_Diesel_Manuelle_2024_à_Fès_57759696.htm,Opel Corsa Diesel Manuelle 2024 à Fès,157000 DH,2024,50000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/CHEVROLET_CAMARO_ZL1_PACKAGE_2022_DED_2026_57653950.htm,CHEVROLET CAMARO ZL1 PACKAGE 2022 DED 2026,0 DH,2022,70000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/ahlane/voitures_d_occasion/Mercedes_GLC_220_56732348.htm,Mercedes GLC 220,278000 DH,2018,142000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/PEUGEOT_3008_Diesel_Manuelle_2019_56872227.htm,PEUGEOT 3008 Diesel Manuelle 2019,195000 DH,2019,126329,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/el_houda/voitures_d_occasion/Hyundai_Accent_Diesel_Automatique_2021_à_Agadir_57413844.htm,Hyundai Accent Diesel Automatique 2021 à Agadir,0 DH,2021,80000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ville_nouvelle/voitures_d_occasion/Renault_Clio_5_Modèle_2021_57795783.htm,Renault Clio 5 Modèle 2021,0 DH,2021,105000,Diesel,Manuelle,N/A,
https://www.avito.ma/fr/drissia/voitures_d_occasion/Hyundai_Santa_Fe_Diesel_Automatique_2022_à_Tanger_57656665.htm,Hyundai Santa Fe Diesel Automatique 2022 à Tanger,408500 DH,2022,82150,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/massar/voitures_d_occasion/MERCEDES_CLASSE_S_500_V8_COLLECTION_57756636.htm,MERCEDES CLASSE S 500 V8 COLLECTION,220000 DH,1999,120000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Nissan_Juke_1_0_DIG_T_117_DCT_Tekna_57304848.htm,Nissan Juke 1.0 DIG-T 117 DCT Tekna,232000 DH,2023,82300,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/khénifra/voitures_d_occasion/Ford_Focus_bonne_occasion_reprise_possible_57795900.htm,Ford Focus bonne occasion reprise possible,77000 DH,2007,241000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Mercedes_classe_Gle_350de_52374715.htm,Mercedes classe Gle 350de,0 DH,2024,30000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Audi_Q8_Diesel_Automatique_2020_à_Casablanca_57650586.htm,Audi Q8 Diesel Automatique 2020 à Casablanca,0 DH,2020,91000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/anfa/voitures_d_occasion/Land_Rover_Diesel_Automatique_2021_à_Marrakech_57636352.htm,Land Rover Diesel Automatique 2021 à Marrakech,0 DH,2021,138000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/agdal/voitures_d_occasion/Chevrolet_Camaro_Pure_V6_2016_57781970.htm,Chevrolet Camaro Pure V6 2016,190000 DH,2016,104000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/FORD_MUSTANG_PREMUIM_PLUS_BVA_56790267.htm,FORD MUSTANG PREMUIM PLUS BVA,0 DH,2022,56000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Voiture_modèle_2025_et_excellente_57795913.htm,Voiture modèle 2025 et excellente,220000 DH,2025,35000,Essence,Automatique,N/A,
https://www.avito.ma/fr/maroc/voitures_d_occasion-à_vendre,Voitures d'occasion    à vendre au  Maroc : 99952 annonces,N/A,N/A,km km,Diesel Essence Electrique LPG Hybride,Automatique Manuelle,CHOISIR  - MODÈLE CHEVRONRIGHT ICON,CHOISIR MARQUE -  CHEVRONRIGHT ICON
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Lexus_NX_Hybride_Automatique_2022_à_Casablanca_57712044.htm,Lexus NX Hybride Automatique 2022 à Casablanca,380000 DH,2022,100000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/drissia/voitures_d_occasion/DS_DS7_OPERA_2021_DIESEL_AUTOMATIQUE_À_TANGER_57558844.htm,DS DS7 OPERA 2021 DIESEL AUTOMATIQUE À TANGER,289000 DH,2022,85000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/GLE_250_Diesel_4_Matic_2017_57795787.htm,GLE 250 Diesel 4 Matic 2017,325000 DH,2017,108000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/drissia/voitures_d_occasion/HYUNDAI_TUCSON_ULTIMATE_2022_DIESEL_À_TANGER_57558854.htm,HYUNDAI TUCSON ULTIMATE 2022 DIESEL À TANGER,298000 DH,2022,79537,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/drissia/voitures_d_occasion/Toyota_Corolla_Hybride_Automatique_2022_à_Tanger_57656670.htm,Toyota Corolla Hybride Automatique 2022 à Tanger,209000 DH,2022,77600,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/zemmouri/voitures_d_occasion/Mercedes_Benz_Classe_CLC_Électrique_Automatique_57701094.htm,Mercedes-Benz Classe CLC Électrique Automatique,0 DH,2021,90,Electrique,Automatique,N/A,N/A
https://www.avito.ma/fr/el_houda/voitures_d_occasion/Volkswagen_T_Roc_Diesel_Automatique_2021_12_57776678.htm,Volkswagen T-Roc Diesel Automatique 2021/12,0 DH,2021,61000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/À_vendre_comme_neuf_57795805.htm,À vendre comme neuf,2000000 DH,2017,126000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Seat_Ibiza_1_0_TSI_115_URBAN_57306237.htm,Seat Ibiza 1.0 TSI 115 URBAN,169000 DH,2021,56951,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Kia_Sportage_1_6_CRDi_136_DCT_Design_55711720.htm,Kia Sportage 1.6 CRDi 136 DCT Design,285000 DH,2024,81000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/biranzarane/voitures_d_occasion/BMW_SERIE_3_DIESEL_AUTOMATIQUE_2022_57483521.htm,BMW SERIE 3 DIESEL AUTOMATIQUE 2022,0 DH,2022,120000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Volvo_XC60_2_0_T8_462_Recharge_AWD_Plus_Dark_51501685.htm,Volvo XC60 2.0 T8 462 Recharge AWD Plus Dark,479000 DH,2021,67000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/casablanca/voitures_d_occasion/BMW_Série_3_Diesel_Automatique_2016_à_Casablanca_57786947.htm,BMW Série 3 Diesel Automatique 2016 à Casablanca,215000 DH,2016,109000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/massar/voitures_d_occasion/Porsche_Cayenne_Hybride_Automatique_2020_57756354.htm,Porsche Cayenne Hybride Automatique 2020,700000 DH,2020,98000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/larache/voitures_d_occasion/Cupra_Formentor_2022_Importée_Diesel_Automatique_57048258.htm,Cupra Formentor 2022 Importée Diesel Automatique,358000 DH,2022,100000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/drissia/voitures_d_occasion/RANGE_ROVER_SPORT_HSE_SDV6_2019_DIESEL_À_TANGER_57398397.htm,RANGE ROVER SPORT HSE SDV6 2019 DIESEL À TANGER,450000 DH,2019,149999,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/wilaya/voitures_d_occasion/Dacia_Duster_Diesel_Automatique_2022_57771592.htm,Dacia Duster Diesel Automatique 2022,225000 DH,2022,35000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/targa/voitures_d_occasion/CHEVROLET_ORLANDO_7_PLACES_AUTOMATIQUE_57781348.htm,CHEVROLET ORLANDO 7 PLACES AUTOMATIQUE,145000 DH,2014,158000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Mercedes_Benz_GLA_200_D_Urban_55833228.htm,Mercedes-Benz GLA 200 D Urban,320000 DH,2020,80000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/drissia/voitures_d_occasion/KIA_SELTOS_ACTIVE_2021_DIESEL_AUTOMATIQUE_À_TANGER_57751689.htm,KIA SELTOS ACTIVE 2021 DIESEL AUTOMATIQUE À TANGER,237000 DH,2021,62250,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/bournazil/voitures_d_occasion/Fiat_500_2011_essence_panoramique_57416039.htm,Fiat 500 2011 essence panoramique,73000 DH,2011,90000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/guéliz/voitures_d_occasion/Fiat_panda_2012_57795907.htm,Fiat panda 2012,64000 DH,2012,200,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/khouribga/voitures_d_occasion/Peugeot_508_à_vendre_57795873.htm,Peugeot 508 à vendre,88000 DH,2012,242000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/tilila/voitures_d_occasion/Towarge_mazot_2011_possibilité_de_reprise_financement_propre_55434919.htm,Towarge mazot 2011 possibilité de reprise financement propre,138000 DH,2011,190000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Renault_Clio_Essence_Automatique_2023_à_Casablanca_57719267.htm,Renault Clio Essence Automatique 2023 à Casablanca,138000 DH,2023,72000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Q4_e_tron_35_S_line_19_000_km_Garantie_2030_57571574.htm,Q4 e-tron 35 S-line 19 000 km Garantie 2030,489000 DH,2022,19900,Electrique,Automatique,N/A,N/A
https://www.avito.ma/fr/larache/voitures_d_occasion/Audi_A4_Diesel_Automatique_2022_à_Larache_57766948.htm,Audi A4 Diesel Automatique 2022 à Larache,285000 DH,2022,91000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Renault_Clio_4_intense_très_bon_état_57795684.htm,Renault Clio 4 intense très bon état,125000 DH,2018,172000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_el_boughaz/voitures_d_occasion/Dacia_Deuster_57659516.htm,Dacia Deuster,243000 DH,2023,40000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre/voitures_d_occasion/RANGE_ROVER_EVOQUE_HSE_BVA_1MAIN_FULL_DOUANE_2022_57174981.htm,RANGE ROVER EVOQUE HSE BVA 1MAIN FULL DOUANE 2022,248000 DH,2019,140000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/agdal/voitures_d_occasion/Toyota_Corolla_Hybride_Automatique_2021_à_Rabat_57796134.htm,Toyota Corolla Hybride Automatique 2021 à Rabat,215000 DH,2021,91000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Belle_occasion_à_saisir_57742906.htm,Belle occasion à saisir,0 DH,2021,88000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/abattoirs/voitures_d_occasion/Nissan_Qashqai_2011_57091150.htm,Nissan Qashqai 2011,120000 DH,2011,200000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/sanaoubar/voitures_d_occasion/Peugeot_208_Allure_Diesel_57570033.htm,Peugeot 208 Allure Diesel,0 DH,2022,100000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_zaytoun/voitures_d_occasion/Express_2022_1_million___57092797.htm,Express 2022 1 million %,168000 DH,2022,120,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/anfa/voitures_d_occasion/Audi_A3_Diesel_Automatique_2021_à_Casablanca_57748118.htm,Audi A3 Diesel Automatique 2021 à Casablanca,0 DH,2021,98000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_diab/voitures_d_occasion/Duster_6cv_automatique_2021_particulier_52121521.htm,Duster 6cv automatique 2021 particulier,179000 DH,2021,160000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Volkswagen_Touareg_2016_57577047.htm,Volkswagen Touareg 2016,0 DH,2016,175000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/safir/voitures_d_occasion/Peugeot_3008_GT_57636907.htm,Peugeot 3008 GT,285000 DH,2023,110000,Diesel,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Mercedes_Benz_GLC_300_de_coupe_AMG_Line_2021_57766485.htm,Mercedes-Benz GLC 300 de coupe AMG Line 2021,0 DH,2021,104000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Renault_Arkana_2024_Essence_Hybride_57772330.htm,Renault Arkana 2024 Essence Hybride,205000 DH,2024,50000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Mercedes_Benz_220_Diesel_Automatique_2019_à_Nador_57723830.htm,Mercedes-Benz 220 Diesel Automatique 2019 à Nador,420000 DH,2019,129000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_diab/voitures_d_occasion/Peugeot_508_ALLURE_180CH_57690147.htm,Peugeot 508 ALLURE 180CH,0 DH,2020,125000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Kia_Carens_Diesel_Automatique_2023_57426308.htm,Kia Carens Diesel Automatique 2023,0 DH,2023,80000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Mercedes_Benz_GLC_300de_2026_56841496.htm,Mercedes-Benz GLC 300de 2026,0 DH,2026,10,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/sala_el_jadida/voitures_d_occasion/Volkswagen_Passat_Diesel_Automatique_2016_à_Salé_57414544.htm,Volkswagen Passat Diesel Automatique 2016 à Salé,0 DH,2016,150000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/tanger/voitures_d_occasion/Mercedes_GLC_300_de_57715457.htm,Mercedes GLC 300 de,0 DH,2025,7000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/wifak/voitures_d_occasion/BMW_SERIE_1_Diesel_Automatique_2020_57189161.htm,BMW SERIE 1 Diesel Automatique 2020,285000 DH,2020,100000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/maarif/voitures_d_occasion/Maserati_MC20_1_of_1_au_Maroc_57766515.htm,Maserati MC20 1 of 1 au Maroc,2650000 DH,2026,400,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/rabat/voitures_d_occasion/Citroën_ZX_Diesel_Manuelle_1997_à_Rabat_57795804.htm,Citroën ZX Diesel Manuelle 1997 à Rabat,30000 DH,1997,400000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Range_Rover_SVR_Essence_2020_54280806.htm,Range Rover SVR Essence 2020,0 DH,2020,60000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/lissasfa/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Automatique_2022_57776466.htm,Volkswagen Tiguan Diesel Automatique 2022,320000 DH,2022,88702,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/massira_1/voitures_d_occasion/Mercedes_ML_TT_option_diesel_57787687.htm,Mercedes ML TT option diesel,87000 DH,2010,245000,Diesel,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/larache/voitures_d_occasion/Cupra_Formentor_2022_Importée_Diesel_Automatique_57048258.htm,Cupra Formentor 2022 Importée Diesel Automatique,358000 DH,2022,100000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_salam/voitures_d_occasion/Renault_Express_Diesel_Manuelle_2022_à_Salé_57732952.htm,Renault Express Diesel Manuelle 2022 à Salé,0 DH,2022,90000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/narjiss/voitures_d_occasion/BMW_X1_Automatique_Diesel_2015_Km_157000_57727884.htm,BMW X1 Automatique Diesel 2015 Km 157000,153000 DH,2015,158000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/maarif/voitures_d_occasion/Audi_A4_57627958.htm,Audi A4,289000 DH,2021,121400,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Peugeot_308_automatique__57796174.htm,Peugeot 308 automatique.,219000 DH,2022,68000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/KIA___GEELY_COOLRAY_57796444.htm,KIA - GEELY COOLRAY,235000 DH,2024,57958,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/KIA___FORD_EcoSport_57796178.htm,KIA - FORD EcoSport,175000 DH,2021,97000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/oujda/voitures_d_occasion/Ford_Focus_Sport_Diesel_2012_57727881.htm,Ford Focus Sport Diesel 2012,115000 DH,2012,276500,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Seat_Ateca_57736863.htm,Seat Ateca,298000 DH,2025,20000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_zaytoun/voitures_d_occasion/Peugeot_208_diesel_6_cv_56501367.htm,Peugeot 208 diesel 6 cv,107000 DH,2018,220000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/alsace_lorraine/voitures_d_occasion/Nissan_Micra_tecna_plus_full_options_2018_57625091.htm,Nissan Micra tecna plus full options 2018,129000 DH,2018,149000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/drissia/voitures_d_occasion/HYUNDAI_TUCSON_ULTIMATE_2022_DIESEL_À_TANGER_57558854.htm,HYUNDAI TUCSON ULTIMATE 2022 DIESEL À TANGER,298000 DH,2022,79537,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Mercedes_GLC_300de_2021_dédouané_2025_10_54988242.htm,Mercedes GLC 300de 2021 dédouané 2025/10,0 DH,2021,95000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_borja/voitures_d_occasion/Volkswagen_Golf_56060150.htm,Volkswagen Golf,0 DH,2019,0,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/andalousse/voitures_d_occasion/Volvo_V40_Inscription_57795924.htm,Volvo V40 Inscription,175000 DH,2020,110000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_lazaret/voitures_d_occasion/Clio_4_à_vendre_57624936.htm,Clio 4 à vendre,0 DH,2018,171000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Opel_Corsa_GSline_Diesel_Manuelle_2024_à_Fès_57692060.htm,Opel Corsa GSline Diesel Manuelle 2024 à Fès,0 DH,2024,40000,Diesel,Manuelle,N/A,DESCRIPTION
https://www.avito.ma/fr/al_maghrib_al_arabi/voitures_d_occasion/BMW_X3_diesel_57683394.htm,BMW X3 diesel,194000 DH,2015,185000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/targa/voitures_d_occasion/Fiat_500_Cabriolet_Manuelle_2016_à_Marrakech_57789400.htm,Fiat 500 Cabriolet Manuelle 2016 à Marrakech,115000 DH,2016,59000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Ford_Focus_diesel_56332991.htm,Ford Focus diesel,205000 DH,2023,36000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Kia_très_économique_et_propre_57796552.htm,Kia très économique et propre,53000 DH,2007,200,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/anfa/voitures_d_occasion/Dacia_Duster_Diesel_Automatique_2022_à_Casablanca_57682550.htm,Dacia Duster Diesel Automatique 2022 à Casablanca,179000 DH,2022,98971,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/tassila/voitures_d_occasion/Hyundai_Tucson_lux_automatique_2023_56927808.htm,Hyundai Tucson lux automatique 2023,0 DH,2023,40000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/safir/voitures_d_occasion/Fiat_Vitré_57120133.htm,Fiat Vitré,0 DH,2021,30000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/bouskoura_centre/voitures_d_occasion/Range_Rover_Sport_55065684.htm,Range Rover Sport,250000 DH,2015,182000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Porsche_Cayenne_Diesel_Automatique_2016_à_Rabat_57349327.htm,Porsche Cayenne Diesel Automatique 2016 à Rabat,0 DH,2016,280000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/route_d_immouzere/voitures_d_occasion/Land_Rover_Range_Rover_Sport_Diesel_Automatique_57790571.htm,Land Rover Range Rover Sport Diesel Automatique,0 DH,2016,180000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/casablanca/voitures_d_occasion/Kia_Picanto_2023_Essence_57695273.htm,Kia Picanto 2023 Essence,0 DH,2023,23000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Range_Evoque__première_main_57603779.htm,"Range Evoque, première main",0 DH,2019,160000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/roches_noires/voitures_d_occasion/BMW_520d_G30_57130159.htm,BMW 520d G30,0 DH,2021,122000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/oued_fès/voitures_d_occasion/Kia_Picanto_2011_57795800.htm,Kia Picanto 2011,62000 DH,2011,270900,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/agdal/voitures_d_occasion/Ford_Mustang_Automatique_2023_à_Rabat_57736658.htm,Ford Mustang Automatique 2023 à Rabat,330000 DH,2023,72000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/route_ain_chkaf/voitures_d_occasion/Mercedes_AMG_C63_S_E_performance_57118889.htm,Mercedes AMG C63 S E performance,0 DH,2024,52000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/anfa/voitures_d_occasion/FORD_EXCURSION_V8_DIESEL_56789969.htm,FORD EXCURSION V8 DIESEL,175000 DH,2003,100000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Peugeot_3008_Prix_Top_0_Peinture_0_Retouche_57448164.htm,Peugeot 3008 Prix Top 0 Peinture 0 Retouche,235000 DH,2020,98000,Diesel,Automatique,N/A,N/A
